5.8444,3.2053,1.3808,4.8387,5.1512,0,5.8436,3.2051,1.3828,4.8369,5.152,0,-0.0151,-0.00406,0.03918,-0.03512,0.0151,0,-0.03051,-0.00799,0.07852,-0.07054,0.03051,0,0.05
5.8436,3.2051,1.3828,4.8369,5.152,0,5.8413,3.2045,1.3886,4.8316,5.1543,0,-0.03051,-0.00799,0.07852,-0.07054,0.03051,0,-0.06149,-0.01522,0.15561,-0.14039,0.0615,0,0.05
5.8413,3.2045,1.3886,4.8316,5.1543,0,5.8375,3.2036,1.3983,4.8229,5.1581,0,-0.06149,-0.01522,0.15561,-0.14039,0.0615,0,-0.09363,-0.02101,0.23031,-0.2093,0.09364,0,0.05
5.8375,3.2036,1.3983,4.8229,5.1581,0,5.832,3.2024,1.4117,4.8107,5.1636,0,-0.09363,-0.02101,0.23031,-0.2093,0.09364,0,-0.12764,-0.02472,0.30172,-0.27701,0.12763,0,0.05
5.832,3.2024,1.4117,4.8107,5.1636,0,5.8247,3.2011,1.4285,4.7952,5.1709,0,-0.12764,-0.02472,0.30172,-0.27701,0.12763,0,-0.16414,-0.02569,0.36854,-0.34285,0.16413,0,0.05
5.8247,3.2011,1.4285,4.7952,5.1709,0,5.8155,3.1998,1.4485,4.7764,5.18,0,-0.16414,-0.02569,0.36854,-0.34285,0.16413,0,-0.20383,-0.02344,0.42963,-0.40619,0.20384,0,0.05
5.8155,3.1998,1.4485,4.7764,5.18,0,5.8043,3.1988,1.4714,4.7546,5.1913,0,-0.20383,-0.02344,0.42963,-0.40619,0.20384,0,-0.24778,-0.01755,0.48427,-0.46672,0.24778,0,0.05
5.8043,3.1988,1.4714,4.7546,5.1913,0,5.7908,3.1981,1.497,4.7297,5.2048,0,-0.24778,-0.01755,0.48427,-0.46672,0.24778,0,-0.29719,-0.00773,0.53183,-0.5241,0.29718,0,0.05
5.7908,3.1981,1.497,4.7297,5.2048,0,5.7746,3.198,1.5246,4.7021,5.221,0,-0.29719,-0.00773,0.53183,-0.5241,0.29718,0,-0.35324,0.00615,0.57108,-0.57723,0.35324,0,0.05
5.7746,3.198,1.5246,4.7021,5.221,0,5.7554,3.1987,1.5541,4.672,5.2401,0,-0.35324,0.00615,0.57108,-0.57723,0.35324,0,-0.41782,0.024,0.60162,-0.62562,0.41782,0,0.05
5.7554,3.1987,1.5541,4.672,5.2401,0,5.7328,3.2004,1.5848,4.6396,5.2628,0,-0.41782,0.024,0.60162,-0.62562,0.41782,0,-0.49284,0.04551,0.62239,-0.6679,0.49285,0,0.05
5.7328,3.2004,1.5848,4.6396,5.2628,0,5.7062,3.2033,1.6163,4.6052,5.2894,0,-0.49284,0.04551,0.62239,-0.6679,0.49285,0,-0.58064,0.06994,0.63232,-0.70225,0.58064,0,0.05
5.7062,3.2033,1.6163,4.6052,5.2894,0,5.6748,3.2074,1.648,4.5694,5.3208,0,-0.58064,0.06994,0.63232,-0.70225,0.58064,0,-0.678,0.09515,0.62572,-0.72086,0.67799,0,0.05
5.6748,3.2074,1.648,4.5694,5.3208,0,5.6384,3.2128,1.6789,4.5331,5.3572,0,-0.678,0.09515,0.62572,-0.72086,0.67799,0,-0.76366,0.1155,0.5887,-0.70422,0.76366,0,0.05
5.6384,3.2128,1.6789,4.5331,5.3572,0,5.5984,3.2189,1.7069,4.4989,5.3972,0,-0.76366,0.1155,0.5887,-0.70422,0.76366,0,-0.8365,0.12851,0.53069,-0.65922,0.8365,0,0.05
5.5984,3.2189,1.7069,4.4989,5.3972,0,5.5547,3.2256,1.7319,4.4672,5.4409,0,-0.8365,0.12851,0.53069,-0.65922,0.8365,0,-0.91335,0.13564,0.47114,-0.60677,0.91335,0,0.05
5.5547,3.2256,1.7319,4.4672,5.4409,0,5.5071,3.2325,1.754,4.4383,5.4885,0,-0.91335,0.13564,0.47114,-0.60677,0.91335,0,-0.99483,0.13666,0.41117,-0.54782,0.99483,0,0.05
5.5071,3.2325,1.754,4.4383,5.4885,0,5.4552,3.2393,1.7731,4.4124,5.5404,0,-0.99483,0.13666,0.41117,-0.54782,0.99483,0,-1.0797,0.13133,0.35069,-0.48202,1.0796,0,0.05
5.4552,3.2393,1.7731,4.4124,5.5404,0,5.3991,3.2456,1.7891,4.3901,5.5965,0,-1.0797,0.13133,0.35069,-0.48202,1.0796,0,-1.1659,0.11962,0.28968,-0.4093,1.1659,0,0.05
5.3991,3.2456,1.7891,4.3901,5.5965,0,5.3386,3.2513,1.802,4.3715,5.6569,0,-1.1659,0.11962,0.28968,-0.4093,1.1659,0,-1.2509,0.10183,0.22815,-0.32998,1.2509,0,0.05
5.3386,3.2513,1.802,4.3715,5.6569,0,5.274,3.2558,1.8119,4.3571,5.7216,0,-1.2509,0.10183,0.22815,-0.32998,1.2509,0,-1.3315,0.07865,0.16616,-0.24482,1.3315,0,0.05
5.274,3.2558,1.8119,4.3571,5.7216,0,5.2055,3.2591,1.8186,4.347,5.7901,0,-1.3315,0.07865,0.16616,-0.24482,1.3315,0,-1.4041,0.05115,0.10382,-0.15496,1.4041,0,0.05
5.2055,3.2591,1.8186,4.347,5.7901,0,5.1336,3.2609,1.8223,4.3416,5.862,0,-1.4041,0.05115,0.10382,-0.15496,1.4041,0,-1.4651,0.02075,0.04124,-0.06198,1.465,0,0.05
5.1336,3.2609,1.8223,4.3416,5.862,0,5.059,3.2612,1.8228,4.3408,5.9366,0,-1.4651,0.02075,0.04124,-0.06198,1.465,0,-1.5111,-0.01083,-0.02146,0.03228,1.5111,0,0.05
5.059,3.2612,1.8228,4.3408,5.9366,0,4.9825,3.2599,1.8201,4.3448,6.0131,0,-1.5111,-0.01083,-0.02146,0.03228,1.5111,0,-1.5399,-0.04178,-0.08409,0.12588,1.5399,0,0.05
4.9825,3.2599,1.8201,4.3448,6.0131,0,4.905,3.257,1.8144,4.3534,6.0906,0,-1.5399,-0.04178,-0.08409,0.12588,1.5399,0,-1.547,-0.07019,-0.14611,0.21629,1.547,0,0.05
4.905,3.257,1.8144,4.3534,6.0906,0,4.8278,3.2528,1.8055,4.3664,6.1678,0,-1.547,-0.07019,-0.14611,0.21629,1.547,0,-1.4912,-0.09123,-0.1997,0.29091,1.4912,0,0.05
4.8278,3.2528,1.8055,4.3664,6.1678,0,4.7559,3.2479,1.7944,4.3825,6.2397,0,-1.4912,-0.09123,-0.1997,0.29091,1.4912,0,-1.3683,-0.10174,-0.23754,0.3393,1.4912,0,0.05
4.7559,3.2479,1.7944,4.3825,6.2397,0,4.6909,3.2427,1.7818,4.4004,0.021446,0,-1.3683,-0.10174,-0.23754,0.3393,1.4912,0,-1.2274,-0.10386,-0.26131,0.36518,1.0874,0,0.05
4.6909,3.2427,1.7818,4.4004,0.021446,0,4.6331,3.2375,1.7683,4.419,0.079255,0,-1.2274,-0.10386,-0.26131,0.36518,1.0874,0,-1.0874,-0.1002,-0.27354,0.37373,1.0874,0,0.05
4.6331,3.2375,1.7683,4.419,0.079255,0,4.5822,3.2326,1.7544,4.4377,0.13019,0,-1.0874,-0.1002,-0.27354,0.37373,1.0874,0,-0.95181,-0.09257,-0.27528,0.36784,0.95181,0,0.05
4.5822,3.2326,1.7544,4.4377,0.13019,0,4.538,3.2282,1.7407,4.4558,0.17444,0,-0.95181,-0.09257,-0.27528,0.36784,0.95181,0,-0.82227,-0.0825,-0.26764,0.35014,0.82227,0,0.05
4.538,3.2282,1.7407,4.4558,0.17444,0,4.5,3.2244,1.7276,4.4727,0.21241,0,-0.82227,-0.0825,-0.26764,0.35014,0.82227,0,-0.70026,-0.07126,-0.2519,0.32317,0.70026,0,0.05
4.5,3.2244,1.7276,4.4727,0.21241,0,4.4679,3.2211,1.7155,4.4881,0.24446,0,-0.70026,-0.07126,-0.2519,0.32317,0.70026,0,-0.58515,-0.05968,-0.22895,0.28863,0.58515,0,0.05
4.4679,3.2211,1.7155,4.4881,0.24446,0,4.4415,3.2184,1.7047,4.5016,0.27093,0,-0.58515,-0.05968,-0.22895,0.28863,0.58515,0,-0.4767,-0.04832,-0.19992,0.24825,0.4767,0,0.05
4.4415,3.2184,1.7047,4.5016,0.27093,0,4.4203,3.2163,1.6955,4.5129,0.29213,0,-0.4767,-0.04832,-0.19992,0.24825,0.4767,0,-0.37432,-0.03753,-0.16599,0.20353,0.37432,0,0.05
4.4203,3.2163,1.6955,4.5129,0.29213,0,4.404,3.2147,1.6882,4.522,0.30836,0,-0.37432,-0.03753,-0.16599,0.20353,0.37432,0,-0.27668,-0.02741,-0.12806,0.15546,0.27668,0,0.05
4.404,3.2147,1.6882,4.522,0.30836,0,4.3926,3.2136,1.6827,4.5285,0.3198,0,-0.27668,-0.02741,-0.12806,0.15546,0.27668,0,-0.18235,-0.01787,-0.087,0.10486,0.18235,0,0.05
4.3926,3.2136,1.6827,4.5285,0.3198,0,4.3858,3.2129,1.6795,4.5324,0.3266,0,-0.18235,-0.01787,-0.087,0.10486,0.18235,0,-0.09044,-0.0088,-0.04393,0.05273,0.09044,0,0.05
4.3858,3.2129,1.6795,4.5324,0.3266,0,4.3835,3.2127,1.6784,4.5338,0.32884,0,-0.09044,-0.0088,-0.04393,0.05273,0.09044,0,-0.04494,-0.00436,-0.02202,0.02638,0.04494,0,0.05
